"txn_id","date","entity_id","type","gl_account","cost_centre","counterparty_id","counterparty_name","description","amount_native","currency","amount_pln","fx_rate","payment_terms_days","due_date","payment_date","is_overdue","days_overdue","status","approved_by","is_anomaly","anomaly_type"
"TXN0001442","2022-08-03","FINCORP-PL","EXPENSE","6100","CC-RND","V0040","Gutierrez Inc","Invoice #VI-487030 - Maintenance","116038.3","PLN","116038.3","1.0","30","2022-09-02","2022-08-31","False","0","PAID","Joseph Pearson","False",""
"TXN0001443","2022-08-04","FINCORP-PL","EXPENSE","5010","CC-LOG","V0003","Moore  Barrett and Castro","Invoice #VI-929454 - Raw Materials","105335.4","PLN","105335.4","1.0","30","2022-09-03","2022-09-02","False","0","PAID","Oscar Dehmel","False",""
"TXN0001444","2022-08-12","FINCORP-PL","EXPENSE","5040","CC-IT","V0014","Rohleder KG","Invoice #VI-760986 - Logistics & Freight","46704.89","EUR","213945.76","4.5808","45","2022-09-26","2022-09-25","False","0","PAID","Richard Cole","False",""
"TXN0001445","2022-08-18","FINCORP-PL","EXPENSE","5030","CC-MGMT","V0046","Henck Kambs AG","Invoice #VI-029158 - Manufacturing Equipment","21983.63","EUR","98455.87","4.4786","60","2022-10-17","2022-10-22","False","0","PAID","Chad Williams","False",""
"TXN0001446","2022-08-12","FINCORP-PL","EXPENSE","5030","CC-FIN","V0047","Popielarczyk-Kosznik S.A.","Invoice #VI-594650 - Manufacturing Equipment","31285.88","EUR","143314.38","4.5808","60","2022-10-11","2022-10-10","False","0","PAID","Eggert Butte","False",""
"TXN0001447","2022-08-27","FINCORP-PL","EXPENSE","6060","CC-SALES-SE","V0022","Stout Ltd","Invoice #VI-229630 - Professional Services","30130.51","EUR","137946.53","4.5783","30","2022-09-26","2022-09-24","False","0","PAID","Lidia Buza","False",""
"TXN0001448","2022-08-17","FINCORP-PL","EXPENSE","6090","CC-SALES-SE","V0029","Scott  Myers and Fischer","Invoice #VI-143227 - Energy & Utilities","284311.71","PLN","284311.71","1.0","14","2022-08-31","2022-08-28","False","0","PAID","Błażej Wołodźko","False",""
"TXN0001449","2022-08-09","FINCORP-PL","EXPENSE","6040","CC-SALES-DE","V0031","Maciejko-Kolman Sp.k.","Invoice #VI-374540 - Marketing","18719.53","EUR","87978.04","4.6998","30","2022-09-08","2022-09-13","False","0","PAID","Ing. Ullrich Hornich B.A.","False",""
"TXN0001450","2022-08-24","FINCORP-PL","EXPENSE","5010","CC-FIN","V0006","Mitchell  Smith and Reed","Invoice #VI-777142 - Raw Materials","80103.35","PLN","80103.35","1.0","30","2022-09-23","2022-09-26","False","0","PAID","Amanda Wells","False",""
"TXN0001451","2022-08-04","FINCORP-PL","EXPENSE","6100","CC-RND","V0041","Fundacja Mikłaszewicz","Invoice #VI-354564 - Maintenance","121825.22","PLN","121825.22","1.0","30","2022-09-03","2022-09-02","False","0","PAID","Herr Johann Tschentscher","False",""
"TXN0001452","2022-08-01","FINCORP-PL","EXPENSE","6090","CC-HR","V0027","Hellwig e.V.","Invoice #VI-842858 - Energy & Utilities","249021.08","PLN","249021.08","1.0","14","2022-08-15","2022-08-14","False","0","PAID","Eugenia Schmiedecke-Textor","False",""
"TXN0001453","2022-08-08","FINCORP-PL","EXPENSE","6090","CC-RND","V0027","Hellwig e.V.","Invoice #VI-290592 - Energy & Utilities","274326.11","PLN","274326.11","1.0","14","2022-08-22","2022-08-26","False","0","PAID","Arnfried Kensy","False",""
"TXN0001454","2022-08-04","FINCORP-PL","EXPENSE","7010","CC-MGMT","V0044","Rädel Scheel GmbH","Invoice #VI-184536 - Banking","90116.98","PLN","90116.98","1.0","7","2022-08-11","2022-08-08","False","0","PAID","Michał Miszta","False",""
"TXN0001455","2022-08-07","FINCORP-PL","EXPENSE","5040","CC-LOG","V0010","Stroh Rogge Stiftung & Co. KGaA","Invoice #VI-817892 - Logistics & Freight","41825.85","EUR","192591.31","4.6046","45","2022-09-21","2022-09-26","False","0","PAID","Karina Masłoń","False",""
"TXN0001456","2022-08-25","FINCORP-PL","EXPENSE","5010","CC-SALES-DE","V0006","Mitchell  Smith and Reed","Invoice #VI-003669 - Raw Materials","87662.61","PLN","87662.61","1.0","30","2022-09-24","2022-09-27","False","0","PAID","Dorle Jähn","False",""
"TXN0001457","2022-08-30","FINCORP-PL","EXPENSE","6090","CC-SALES-DE","V0028","Spółdzielnia Indyk Sp. z o.o.","Invoice #VI-471751 - Energy & Utilities","108620.06","PLN","108620.06","1.0","14","2022-09-13","2022-09-10","False","0","PAID","Rita Schönland B.Eng.","False",""
"TXN0001458","2022-08-20","FINCORP-PL","EXPENSE","6050","CC-RND","V0037","Scott and Sons","Invoice #VI-670733 - Travel","58330.97","PLN","58330.97","1.0","14","2022-09-03","2022-09-10","False","0","PAID","Dipl.-Ing. Irene Scheibe","False",""
"TXN0001459","2022-08-12","FINCORP-PL","EXPENSE","6030","CC-RND","V0019","Lopez-Martin","Invoice #VI-797643 - IT & Software","21625.29","USD","96133.07","4.4454","30","2022-09-11","2022-09-18","False","0","PAID","Tracie Collier","False",""
"TXN0001460","2022-08-17","FINCORP-PL","EXPENSE","6060","CC-FIN","V0020","Hertrampf Wiek GmbH","Invoice #VI-698188 - Professional Services","27649.81","EUR","127739.34","4.6199","30","2022-09-16","2022-09-18","False","0","PAID","Jonathan Gutknecht","False",""
"TXN0001461","2022-08-26","FINCORP-PL","EXPENSE","5010","CC-PROC","V0001","Baker-Johnson","Invoice #VI-406340 - Raw Materials","138766.66","PLN","138766.66","1.0","30","2022-09-25","2022-09-30","False","0","PAID","Błażej Dytko","False",""
"TXN0001462","2022-08-09","FINCORP-PL","EXPENSE","5040","CC-SALES-SE","V0010","Stroh Rogge Stiftung & Co. KGaA","Invoice #VI-783058 - Logistics & Freight","38724.84","EUR","181999.03","4.6998","45","2022-09-23","2022-09-27","False","0","PAID","Konrad Szywała","False",""
"TXN0001463","2022-08-07","FINCORP-PL","EXPENSE","6080","CC-MGMT","V0035","Reilly  Byrd and Andrade","Invoice #VI-568710 - Insurance","117575.9","PLN","117575.9","1.0","30","2022-09-06","2022-09-12","False","0","PAID","Heinz-Jürgen Fiebig","False",""
"TXN0001464","2022-08-02","FINCORP-PL","EXPENSE","7010","CC-HR","V0045","Gutierrez LLC","Invoice #VI-749034 - Banking","88389.06","PLN","88389.06","1.0","7","2022-08-09","2022-08-16","False","0","PAID","pan Filip Szkoda","False",""
"TXN0001465","2022-08-29","FINCORP-PL","EXPENSE","5030","CC-LOG","V0050","Butte","Invoice #VI-742097 - Manufacturing Equipment","15356.81","EUR","72917.21","4.7482","60","2022-10-28","2022-10-29","False","0","PAID","Nikodem Kołodziejak","False",""
"TXN0001466","2022-08-23","FINCORP-PL","EXPENSE","5010","CC-SALES-DE","V0003","Moore  Barrett and Castro","Invoice #VI-738908 - Raw Materials","108485.9","PLN","108485.9","1.0","30","2022-09-22","2022-09-25","False","0","PAID","Miguel Frazier","False",""
"TXN0001467","2022-09-12","FINCORP-PL","REVENUE","4010","CC-MGMT","C0139","Brzykcy i syn s.c.","Invoice #INV-176859 - Logistics fee","142584.95","PLN","142584.95","1.0","14","2022-09-26","2022-09-30","True","1399","PAID","Alex Rembacz","False",""
"TXN0001468","2022-09-20","FINCORP-PL","REVENUE","4010","CC-PROC","C0194","Karz GmbH & Co. KGaA","Invoice #INV-025717 - Logistics fee","191094.47","PLN","191094.47","1.0","14","2022-10-04","2022-09-29","False","0","PAID","Kelsey Barnett","False",""
"TXN0001469","2022-09-22","FINCORP-PL","REVENUE","4020","CC-MGMT","C0062","Spółdzielnia Hornik Sp.k.","Invoice #INV-540710 - Product delivery","218199.01","PLN","218199.01","1.0","30","2022-10-22","2022-10-30","True","1373","PAID","Heather Page","False",""
"TXN0001470","2022-09-11","FINCORP-PL","REVENUE","4020","CC-RND","C0188","Taylor Group","Invoice #INV-883974 - Logistics fee","111696.45","PLN","111696.45","1.0","14","2022-09-25","2022-09-28","True","1400","PAID","Dr. Hassan Pergande MBA.","False",""
"TXN0001471","2022-09-06","FINCORP-PL","REVENUE","4030","CC-HR","C0032","Fundacja Krakowczyk s.c.","Invoice #INV-590040 - Logistics fee","110012.22","PLN","110012.22","1.0","45","2022-10-21","2022-10-19","False","0","PAID","Amalie Rust-Schweitzer","False",""
"TXN0001472","2022-09-09","FINCORP-PL","REVENUE","4020","CC-IT","C0147","Grupa Morka","Invoice #INV-489808 - Service contract","205046.86","PLN","205046.86","1.0","14","2022-09-23","2022-09-28","True","1402","PAID","Danilo Klemm-Naser","False",""
"TXN0001473","2022-09-23","FINCORP-PL","REVENUE","4030","CC-RND","C0090","Lucas  Hines and White","Invoice #INV-361730 - Monthly retainer","144691.29","PLN","144691.29","1.0","30","2022-10-23","2022-10-22","False","0","PAID","Stephanie Vargas","False",""
"TXN0001474","2022-09-05","FINCORP-PL","REVENUE","4010","CC-MGMT","C0134","Jockel","Invoice #INV-099335 - Service contract","205137.0","PLN","205137.0","1.0","14","2022-09-19","2022-09-24","True","1406","PAID","Dawid Piwowarek","False",""
"TXN0001475","2022-09-25","FINCORP-PL","REVENUE","4010","CC-RND","C0200","Weimer AG & Co. KGaA","Invoice #INV-504127 - Monthly retainer","153250.56","PLN","153250.56","1.0","14","2022-10-09","2022-10-08","False","0","PAID","Iwan Bauer","False",""
"TXN0001476","2022-09-08","FINCORP-PL","REVENUE","4010","CC-IT","C0106","Newman-Lowe","Invoice #INV-507191 - Monthly retainer","114730.58","PLN","114730.58","1.0","30","2022-10-08","2022-10-16","True","1387","PAID","Anne-Rose Möchlichen","False",""
"TXN0001477","2022-09-20","FINCORP-PL","REVENUE","4020","CC-MGMT","C0055","Shelton-Dixon","Invoice #INV-263524 - Monthly retainer","164958.31","PLN","164958.31","1.0","30","2022-10-20","2022-10-27","True","1375","PAID","Renee Peters","False",""
"TXN0001478","2022-09-11","FINCORP-PL","REVENUE","4030","CC-HR","C0068","Graf Hörle AG & Co. OHG","Invoice #INV-288909 - Monthly retainer","184008.61","PLN","184008.61","1.0","30","2022-10-11","2022-10-19","True","1384","PAID","Sieglinde Bonbach","False",""
"TXN0001479","2022-09-29","FINCORP-PL","REVENUE","4010","CC-MGMT","C0188","Taylor Group","Invoice #INV-197032 - Service contract","237649.76","PLN","237649.76","1.0","14","2022-10-13","2022-10-12","False","0","PAID","Douglas Reed","False",""
"TXN0001480","2022-09-25","FINCORP-PL","REVENUE","4010","CC-RND","C0125","Striebitz e.G.","Invoice #INV-602997 - Service contract","201501.56","PLN","201501.56","1.0","30","2022-10-25","2022-10-23","False","0","PAID","Mateusz Kusyk","False",""
"TXN0001481","2022-09-02","FINCORP-PL","REVENUE","4030","CC-MGMT","C0117","Riehl Kallert AG & Co. KG","Invoice #INV-516692 - Logistics fee","168708.18","PLN","168708.18","1.0","30","2022-10-02","2022-10-02","False","0","PAID","George Anderson","False",""
"TXN0001482","2022-09-10","FINCORP-PL","REVENUE","4020","CC-MFG","C0031","Adams-Dyer","Invoice #INV-249291 - Logistics fee","186393.9","PLN","186393.9","1.0","45","2022-10-25","2022-10-23","False","0","PAID","Patricia Singh","False",""
"TXN0001483","2022-09-13","FINCORP-PL","REVENUE","4030","CC-MFG","C0147","Grupa Morka","Invoice #INV-244514 - Logistics fee","143365.87","PLN","143365.87","1.0","14","2022-09-27","2022-09-26","False","0","PAID","Olgierd Ziegert","False",""
"TXN0001484","2022-09-08","FINCORP-PL","REVENUE","4020","CC-HR","C0079","Johnson  Peterson and Newton","Invoice #INV-316859 - Product delivery","240097.27","PLN","240097.27","1.0","30","2022-10-08","2022-10-12","True","1387","PAID","Ronald Sheppard","False",""
"TXN0001485","2022-09-26","FINCORP-PL","REVENUE","4030","CC-MFG","C0037","Gabinety Hetmańczyk-Rosada Sp.k.","Invoice #INV-010120 - Logistics fee","123031.51","PLN","123031.51","1.0","45","2022-11-10","2022-11-18","True","1354","PAID","Connie Ponce","False",""
"TXN0001486","2022-09-10","FINCORP-PL","REVENUE","4030","CC-MFG","C0073","Patberg AG","Invoice #INV-323401 - Product delivery","133159.56","PLN","133159.56","1.0","30","2022-10-10","2022-10-20","True","1385","PAID","pan Miłosz Bareja","False",""
"TXN0001487","2022-09-24","FINCORP-PL","REVENUE","4010","CC-HR","C0141","Walter PLC","Invoice #INV-763968 - Logistics fee","151510.38","PLN","151510.38","1.0","14","2022-10-08","2022-10-16","True","1387","PAID","Grzegorz Fritsch","False",""
"TXN0001488","2022-09-05","FINCORP-PL","REVENUE","4020","CC-HR","C0145","Jessel Preiß GbR","Invoice #INV-465440 - Service contract","165814.75","PLN","165814.75","1.0","14","2022-09-19","2022-09-26","True","1406","PAID","Łukasz Zapadka","False",""
"TXN0001489","2022-09-23","FINCORP-PL","REVENUE","4030","CC-PROC","C0196","Bolander Zobel GmbH & Co. OHG","Invoice #INV-689162 - Monthly retainer","122532.63","PLN","122532.63","1.0","14","2022-10-07","2022-10-16","True","1388","PAID","Ing. Marie-Louise Lange","False",""
"TXN0001490","2022-09-03","FINCORP-PL","EXPENSE","5040","CC-LOG","V0010","Stroh Rogge Stiftung & Co. KGaA","Invoice #VI-698231 - Logistics & Freight","35382.91","EUR","170616.37","4.822","45","2022-10-18","2022-10-20","False","0","PAID","Muzaffer Schleich","False",""
"TXN0001491","2022-09-03","FINCORP-PL","EXPENSE","6100","CC-HR","V0040","Gutierrez Inc","Invoice #VI-959516 - Maintenance","100284.2","PLN","100284.2","1.0","30","2022-10-03","2022-10-06","False","0","PAID","Kacper Pietrek","False",""
"TXN0001492","2022-09-03","FINCORP-PL","EXPENSE","6030","CC-RND","V0015","Klotz Stiftung & Co. KGaA","Invoice #VI-031526 - IT & Software","26868.48","USD","120585.75","4.488","30","2022-10-03","2022-10-05","False","0","PAID","pani Eliza Bancerz","False",""
"TXN0001493","2022-09-25","FINCORP-PL","EXPENSE","5010","CC-IT","V0003","Moore  Barrett and Castro","Invoice #VI-949947 - Raw Materials","125566.38","PLN","125566.38","1.0","30","2022-10-25","2022-10-29","False","0","PAID","pani Tola Klebba","False",""
"TXN0001494","2022-09-02","FINCORP-PL","EXPENSE","6100","CC-MFG","V0042","Koch Zirme AG","Invoice #VI-657698 - Maintenance","50682.81","PLN","50682.81","1.0","30","2022-10-02","2022-10-01","False","0","PAID","Ekkehard Schönland","False",""
"TXN0001495","2022-09-20","FINCORP-PL","EXPENSE","6050","CC-RND","V0037","Scott and Sons","Invoice #VI-587697 - Travel","97322.35","PLN","97322.35","1.0","14","2022-10-04","2022-10-05","False","0","PAID","Ksawery Łapot","False",""
"TXN0001496","2022-09-05","FINCORP-PL","EXPENSE","6100","CC-LOG","V0042","Koch Zirme AG","Invoice #VI-696603 - Maintenance","53718.6","PLN","53718.6","1.0","30","2022-10-05","2022-10-10","False","0","PAID","Angelika Plaskota","False",""
"TXN0001497","2022-09-13","FINCORP-PL","EXPENSE","5040","CC-PROC","V0013","PPUH Glenc-Mrózek s.c.","Invoice #VI-155620 - Logistics & Freight","37996.68","EUR","181707.72","4.7822","45","2022-10-28","2022-11-02","False","0","PAID","Jonathan Shepherd","False",""
"TXN0001498","2022-09-08","FINCORP-PL","EXPENSE","5030","CC-RND","V0049","Staude","Invoice #VI-387532 - Manufacturing Equipment","10210.86","EUR","47612.24","4.6629","60","2022-11-07","2022-11-13","False","0","PAID","Ing. Hans-Bernd Haering B.Sc.","False",""
"TXN0001499","2022-09-18","FINCORP-PL","EXPENSE","5040","CC-MFG","V0013","PPUH Glenc-Mrózek s.c.","Invoice #VI-404008 - Logistics & Freight","32138.55","EUR","156157.98","4.8589","45","2022-11-02","2022-11-07","False","0","PAID","Gönül Conradi","False",""
"TXN0001500","2022-09-27","FINCORP-PL","EXPENSE","5010","CC-SALES-DE","V0008","Bolander","Invoice #VI-644209 - Raw Materials","99746.14","PLN","99746.14","1.0","30","2022-10-27","2022-11-01","False","0","PAID","Richard Gregory","False",""
"TXN0001501","2022-09-20","FINCORP-PL","EXPENSE","5010","CC-SALES-SE","V0002","Dyer-Johnson","Invoice #VI-444802 - Raw Materials","66737.95","PLN","66737.95","1.0","30","2022-10-20","2022-10-20","False","0","PAID","Ksawery Myszor","False",""
"TXN0001502","2022-09-05","FINCORP-PL","EXPENSE","5030","CC-MGMT","V0046","Henck Kambs AG","Invoice #VI-793261 - Manufacturing Equipment","24229.73","EUR","115304.42","4.7588","60","2022-11-04","2022-11-10","False","0","PAID","pan Damian Lepa","False",""
"TXN0001503","2022-09-14","FINCORP-PL","EXPENSE","5010","CC-FIN","V0006","Mitchell  Smith and Reed","Invoice #VI-715222 - Raw Materials","112548.96","PLN","112548.96","1.0","30","2022-10-14","2022-10-20","False","0","PAID","Sibel Schlosser","False",""
"TXN0001504","2022-09-29","FINCORP-PL","EXPENSE","6020","CC-MFG","V0026","Ramirez PLC","Invoice #VI-799605 - Facilities & Rent","93772.91","PLN","93772.91","1.0","30","2022-10-29","2022-11-02","False","0","PAID","Paul Stone","False",""
"TXN0001505","2022-09-06","FINCORP-PL","EXPENSE","6060","CC-MFG","V0022","Stout Ltd","Invoice #VI-593194 - Professional Services","17318.85","EUR","80693.74","4.6593","30","2022-10-06","2022-10-09","False","0","PAID","Pamela Bailey","False",""
"TXN0001506","2022-09-21","FINCORP-PL","EXPENSE","6080","CC-LOG","V0034","Löchel GmbH & Co. KG","Invoice #VI-419997 - Insurance","70391.05","PLN","70391.05","1.0","30","2022-10-21","2022-10-22","False","0","PAID","Inga Błądek","False",""
"TXN0001507","2022-09-01","FINCORP-PL","EXPENSE","5010","CC-SALES-DE","V0008","Bolander","Invoice #VI-424183 - Raw Materials","127435.7","PLN","127435.7","1.0","30","2022-10-01","2022-10-06","False","0","PAID","Felicia Miller","False",""
"TXN0001508","2022-09-08","FINCORP-PL","EXPENSE","6030","CC-LOG","V0019","Lopez-Martin","Invoice #VI-923258 - IT & Software","12618.35","USD","55462.71","4.3954","30","2022-10-08","2022-10-09","False","0","PAID","Ing. Katharine Zobel","False",""
"TXN0001509","2022-09-15","FINCORP-PL","EXPENSE","5040","CC-SALES-DE","V0010","Stroh Rogge Stiftung & Co. KGaA","Invoice #VI-410502 - Logistics & Freight","21031.89","EUR","100744.87","4.7901","45","2022-10-30","2022-11-02","False","0","PAID","Jason Walsh","False",""
"TXN0001510","2022-09-11","FINCORP-PL","EXPENSE","5010","CC-SALES-DE","V0004","Harrison  Smith and Phillips","Invoice #VI-984972 - Raw Materials","95976.0","PLN","95976.0","1.0","30","2022-10-11","2022-10-13","False","0","PAID","Dusan Putz","False",""
"TXN0001511","2022-09-28","FINCORP-PL","EXPENSE","5010","CC-HR","V0002","Dyer-Johnson","Invoice #VI-198814 - Raw Materials","104486.59","PLN","104486.59","1.0","30","2022-10-28","2022-10-29","False","0","PAID","Jane Stiebitz-Niemeier","False",""
"TXN0001512","2022-09-18","FINCORP-PL","EXPENSE","5010","CC-FIN","V0007","Foster Group","Invoice #VI-117136 - Raw Materials","70620.04","PLN","70620.04","1.0","30","2022-10-18","2022-12-03","False","0","PAID","Klara Mazan","False",""
"TXN0001513","2022-09-02","FINCORP-PL","EXPENSE","6030","CC-MFG","V0017","Ware and Sons","Invoice #VI-160065 - IT & Software","17397.87","USD","75397.13","4.3337","30","2022-10-02","2022-09-30","False","0","PAID","Lydia Neuschäfer-Tlustek","False",""
"TXN0001514","2022-09-10","FINCORP-PL","EXPENSE","5040","CC-PROC","V0013","PPUH Glenc-Mrózek s.c.","Invoice #VI-245361 - Logistics & Freight","20373.05","EUR","92357.15","4.5333","45","2022-10-25","2022-10-31","False","0","PAID","Freddy Weinhold-Lachmann","False",""
"TXN0001515","2022-09-24","FINCORP-PL","EXPENSE","6030","CC-HR","V0016","Meister Nette GmbH","Invoice #VI-328052 - IT & Software","19612.64","USD","85513.05","4.3601","30","2022-10-24","2022-10-29","False","0","PAID","pani Anna Maria Ciesielka","False",""
"TXN0001516","2022-09-13","FINCORP-PL","EXPENSE","5010","CC-MGMT","V0008","Bolander","Invoice #VI-691820 - Raw Materials","66249.23","PLN","66249.23","1.0","30","2022-10-13","2022-10-15","False","0","PAID","Univ.Prof. Tillmann Bohnbach MBA.","False",""
"TXN0001517","2022-09-14","FINCORP-PL","EXPENSE","6050","CC-MFG","V0036","Zirme","Invoice #VI-391591 - Travel","78115.29","PLN","78115.29","1.0","14","2022-09-28","2022-10-02","False","0","PAID","Cynthia Parker","False",""
"TXN0001518","2022-09-26","FINCORP-PL","EXPENSE","6090","CC-IT","V0027","Hellwig e.V.","Invoice #VI-894763 - Energy & Utilities","180593.13","PLN","180593.13","1.0","14","2022-10-10","2022-10-07","False","0","PAID","pani Olga Rajczyk","False",""
